Date,NASDAQ,SP500,DOW
09/10/19,8084.16,2979.39,26909.43
09/09/19,8087.44,2978.43,26835.51
09/06/19,8103.07,2978.71,26797.46
09/05/19,8116.83,2976,26728.15
09/04/19,7976.88,2937.78,26355.47
09/03/19,7874.16,2906.27,26118.02
08/30/19,7962.88,2926.46,26403.28
08/29/19,7973.39,2924.58,26362.25
08/28/19,7856.88,2887.94,26036.1
08/27/19,7826.95,2869.16,25777.9
08/26/19,7853.74,2878.38,25898.83
08/23/19,7751.77,2847.11,25628.9
08/22/19,7991.39,2922.95,26252.24
08/21/19,8020.21,2924.43,26202.73
08/20/19,7948.56,2900.51,25962.44
08/19/19,8002.81,2923.65,26135.79
08/16/19,7895.99,2888.68,25886.01
08/15/19,7766.62,2847.6,25579.39
08/14/19,7773.94,2840.6,25479.42
08/13/19,8016.36,2926.32,26279.91
08/12/19,7863.41,2883.75,25907.37
08/09/19,7959.14,2918.65,26287.44
08/08/19,8039.16,2938.09,26378.19
08/07/19,7862.83,2883.98,26007.07
08/06/19,7833.27,2881.77,26029.52
08/05/19,7726.04,2844.74,25717.74
08/02/19,8004.07,2932.05,26485.01
08/01/19,8111.12,2953.56,26583.42
07/31/19,8175.42,2980.38,26864.27
07/30/19,8273.61,3013.18,27198.02
07/29/19,8293.33,3020.97,27221.35
07/26/19,8330.21,3025.86,27192.45
07/25/19,8238.54,3003.67,27140.98
07/24/19,8321.5,3019.56,27269.97
07/23/19,8251.4,3005.47,27349.19
07/22/19,8204.14,2985.03,27171.9
07/19/19,8146.49,2976.61,27154.2
07/18/19,8207.24,2995.11,27222.97
07/17/19,8185.21,2984.42,27219.85
07/16/19,8222.8,3004.04,27335.63
07/15/19,8258.19,3014.3,27359.16
07/12/19,8244.14,3013.77,27332.03
07/11/19,8196.04,2999.91,27088.08
07/10/19,8202.53,2993.07,26860.2
07/09/19,8141.73,2979.63,26783.49
07/08/19,8098.38,2975.95,26806.14
07/05/19,8161.79,2990.41,26922.12
07/03/19,8170.23,2995.82,26966
07/02/19,8109.09,2973.01,26786.68
07/01/19,8091.16,2964.33,26717.43
06/28/19,8006.24,2941.76,26599.96
06/27/19,7967.76,2924.92,26526.58
06/26/19,7909.97,2913.78,26536.82
06/25/19,7884.72,2917.38,26548.22
06/24/19,8005.7,2945.35,26727.54
06/21/19,8031.71,2950.46,26719.13
06/20/19,8051.34,2954.18,26753.17
06/19/19,7987.32,2926.46,26504
06/18/19,7953.88,2917.75,26465.54
06/17/19,7845.02,2889.67,26112.53
06/14/19,7796.66,2886.98,26089.61
06/13/19,7837.13,2891.64,26106.77
06/12/19,7792.72,2879.84,26004.83
06/11/19,7822.57,2885.72,26048.51
06/10/19,7823.17,2886.73,26062.68
06/07/19,7742.1,2873.34,25983.94
06/06/19,7615.55,2843.49,25720.66
06/05/19,7575.48,2826.15,25539.57
06/04/19,7527.12,2803.27,25332.18
06/03/19,7333.02,2744.45,24819.78
05/31/19,7453.15,2752.06,24815.04
05/30/19,7567.72,2788.86,25169.88
05/29/19,7547.31,2783.02,25126.41
05/28/19,7607.35,2802.39,25347.77
05/24/19,7637.01,2826.06,25585.69
05/23/19,7628.28,2822.24,25490.47
05/22/19,7750.84,2856.27,25776.61
05/21/19,7785.72,2864.36,25877.33
05/20/19,7702.38,2840.23,25679.9
05/17/19,7816.28,2859.53,25764
05/16/19,7898.05,2876.32,25862.68
05/15/19,7822.15,2850.96,25648.02
05/14/19,7734.49,2834.41,25532.05
05/13/19,7647.02,2811.87,25324.99
05/10/19,7916.94,2881.4,25942.37
05/09/19,7910.59,2870.72,25828.36
05/08/19,7943.32,2879.42,25967.33
05/07/19,7963.76,2884.05,25965.09
05/06/19,8123.29,2932.47,26438.48
05/03/19,8164,2945.64,26504.95
05/02/19,8036.77,2917.52,26307.79
05/01/19,8049.64,2923.73,26430.14
04/30/19,8095.39,2945.83,26592.91
04/29/19,8149.39,2943.03,26554.39
04/26/19,8133.96,2939.88,26543.33
04/25/19,8106.29,2926.17,26462.08
04/24/19,8102.01,2927.25,26597.05
04/23/19,8120.82,2933.68,26656.39
04/22/19,8015.27,2907.97,26511.05
04/18/19,7998.06,2905.03,26559.54
04/17/19,7996.08,2900.45,26449.54
04/16/19,8000.23,2907.06,26452.66
04/15/19,7976.01,2905.58,26384.77
04/12/19,7984.16,2907.41,26412.3
04/11/19,7947.36,2888.32,26143.05
04/10/19,7964.24,2888.21,26157.16
04/09/19,7909.28,2878.2,26150.58
04/08/19,7953.88,2895.77,26341.02
04/05/19,7938.69,2892.74,26424.99
04/04/19,7891.78,2879.39,26384.63
04/03/19,7895.55,2873.4,26218.13
04/02/19,7848.69,2867.24,26179.13
04/01/19,7828.91,2867.19,26258.42
03/29/19,7729.32,2834.4,25928.68
03/28/19,7669.17,2815.44,25717.46
03/27/19,7643.38,2805.37,25625.59
03/26/19,7691.52,2818.46,25657.73
03/25/19,7637.54,2798.36,25516.83
03/22/19,7642.67,2800.71,25502.32
03/21/19,7838.96,2854.88,25962.51
03/20/19,7728.97,2824.23,25745.67
03/19/19,7723.95,2832.57,25887.38
03/18/19,7714.48,2832.94,25914.1
03/15/19,7688.53,2822.48,25848.87
03/14/19,7630.91,2808.48,25709.94
03/13/19,7643.41,2810.92,25702.89
03/12/19,7591.03,2791.52,25554.66
03/11/19,7558.06,2783.3,25650.88
03/08/19,7408.14,2743.07,25450.24
03/07/19,7421.46,2748.93,25473.23
03/06/19,7505.92,2771.45,25673.46
03/05/19,7576.36,2789.65,25806.63
03/04/19,7577.57,2792.81,25819.65
03/01/19,7595.35,2803.69,26026.32
02/28/19,7532.53,2784.49,25916
02/27/19,7554.51,2792.38,25985.16
02/26/19,7549.3,2793.9,26057.98
02/25/19,7554.46,2796.11,26091.95
02/22/19,7527.54,2792.67,26031.81
02/21/19,7459.71,2774.88,25850.63
02/20/19,7489.07,2784.7,25954.44
02/19/19,7486.77,2779.76,25891.32
02/15/19,7472.41,2775.6,25883.25
02/14/19,7426.95,2745.73,25439.39
02/13/19,7420.38,2753.03,25543.27
02/12/19,7414.62,2744.73,25425.76
02/11/19,7307.9,2709.8,25053.11
02/08/19,7298.2,2707.88,25106.33
02/07/19,7288.35,2706.05,25169.53
02/06/19,7375.28,2731.61,25390.3
02/05/19,7402.08,2737.7,25411.52
02/04/19,7347.54,2724.87,25239.37
02/01/19,7263.87,2706.53,25063.89
01/31/19,7281.74,2704.1,24999.67
01/30/19,7183.08,2681.05,25014.86
01/29/19,7028.29,2640,24579.96
01/28/19,7085.68,2643.85,24528.22
01/25/19,7164.86,2664.76,24737.2
01/24/19,7073.46,2642.33,24553.24
01/23/19,7025.77,2638.7,24575.62
01/22/19,7020.36,2632.9,24404.48
01/18/19,7157.23,2670.71,24706.35
01/17/19,7084.46,2635.96,24370.1
01/16/19,7034.69,2616.1,24207.16
01/15/19,7023.83,2610.3,24065.59
01/14/19,6905.92,2582.61,23909.84
01/11/19,6971.48,2596.26,23995.95
01/10/19,6986.07,2596.64,24001.92
01/09/19,6957.08,2584.96,23879.12
01/08/19,6897,2574.41,23787.45
01/07/19,6823.47,2549.69,23531.35
01/04/19,6738.86,2531.94,23433.16
01/03/19,6463.5,2447.89,22686.22
01/02/19,6665.94,2510.03,23346.24
12/31/18,6635.28,2506.85,23327.46
12/28/18,6584.52,2485.74,23062.4
12/27/18,6579.49,2488.83,23138.82
12/26/18,6554.36,2467.7,22878.45
12/24/18,6192.92,2351.1,21792.2
12/21/18,6332.99,2416.62,22445.37
12/20/18,6528.41,2467.42,22859.6
12/19/18,6636.83,2506.96,23323.66
12/18/18,6783.91,2546.16,23675.64
12/17/18,6753.73,2545.94,23592.98
12/14/18,6910.66,2599.95,24100.51
12/13/18,7070.33,2650.54,24597.38
12/12/18,7098.31,2651.07,24527.27
12/11/18,7031.83,2636.78,24370.24
12/10/18,7020.52,2637.72,24423.26
12/07/18,6969.25,2633.08,24388.95
12/06/18,7188.26,2695.95,24947.67
12/04/18,7158.43,2700.06,25027.07
12/03/18,7441.51,2790.37,25826.43
11/30/18,7330.54,2760.17,25538.46
11/29/18,7273.08,2737.76,25338.84
11/28/18,7291.59,2743.79,25366.43
11/27/18,7082.7,2682.17,24748.73
11/26/18,7081.85,2673.45,24640.24
11/23/18,6938.98,2632.56,24285.95
11/21/18,6972.25,2649.93,24464.69
11/20/18,6908.82,2641.89,24465.64
11/19/18,7028.48,2690.73,25017.44
11/16/18,7247.87,2736.27,25413.22
11/15/18,7259.03,2730.2,25289.27
11/14/18,7136.39,2701.58,25080.5
11/13/18,7200.87,2722.18,25286.49
11/12/18,7200.87,2726.22,25387.18
11/09/18,7406.9,2781.01,25989.3
11/08/18,7530.88,2806.83,26191.22
11/07/18,7570.75,2813.89,26180.3
11/06/18,7375.96,2755.45,25635.01
11/05/18,7328.85,2738.31,25461.7
11/02/18,7356.99,2723.06,25270.83
11/01/18,7434.06,2740.37,25380.74
10/31/18,7305.9,2711.74,25115.76
10/30/18,7161.65,2682.63,24874.64
10/29/18,7050.29,2641.25,24442.92
10/26/18,7167.21,2658.69,24688.31
10/25/18,7318.34,2705.57,24984.55
10/24/18,7108.4,2656.1,24583.42
10/23/18,7437.54,2740.69,25191.43
10/22/18,7468.63,2755.88,25317.41
10/19/18,7449.03,2767.78,25444.34
10/18/18,7485.14,2768.78,25379.45
10/17/18,7642.7,2809.21,25706.68
10/16/18,7645.49,2809.92,25798.42
10/15/18,7430.74,2750.79,25250.55
10/12/18,7496.89,2767.13,25339.99
10/11/18,7329.06,2728.37,25052.83
10/10/18,7422.05,2785.68,25598.74
10/09/18,7738.02,2880.34,26430.57
10/08/18,7735.95,2884.43,26486.78
10/05/18,7788.45,2885.57,26447.05
10/04/18,7879.51,2901.61,26627.48
10/03/18,8025.09,2925.51,26828.39
10/02/18,7999.55,2923.43,26773.94
10/01/18,8037.3,2924.59,26651.21
09/28/18,8046.35,2913.98,26458.31
09/27/18,8041.97,2914,26439.93
09/26/18,7990.37,2905.97,26385.28
09/25/18,8007.47,2915.56,26492.21
09/24/18,7993.25,2919.37,26562.05
09/21/18,7986.96,2929.67,26743.5
09/20/18,8028.23,2930.75,26656.98
09/19/18,7950.04,2907.95,26405.76
09/18/18,7956.11,2904.31,26246.96
09/17/18,7895.79,2888.8,26062.12
09/14/18,8010.04,2904.98,26154.67
09/13/18,8013.71,2904.18,26145.99
09/12/18,7954.23,2888.92,25998.92
09/11/18,7972.47,2887.89,25971.06
09/10/18,7924.16,2877.13,25857.07
09/07/18,7902.54,2871.68,25916.54
09/06/18,7922.73,2878.05,25995.87
09/05/18,7995.17,2888.6,25974.99
09/04/18,8091.25,2896.72,25952.48
08/31/18,8109.54,2901.52,25964.82
08/30/18,8088.36,2901.13,25986.92
08/29/18,8109.69,2914.04,26124.57
08/28/18,8030.04,2897.52,26064.02
08/27/18,8017.9,2896.74,26049.64
08/24/18,7945.98,2874.69,25790.35
08/23/18,7878.46,2856.98,25656.98
08/22/18,7889.1,2861.82,25733.6
08/21/18,7859.17,2862.96,25822.29
08/20/18,7821.01,2857.05,25758.69
08/17/18,7816.33,2850.13,25669.32
08/16/18,7806.52,2840.69,25558.73
08/15/18,7774.12,2818.37,25162.41
08/14/18,7870.89,2839.96,25299.92
08/13/18,7819.71,2821.93,25187.7
08/10/18,7839.11,2833.28,25313.14
08/09/18,7891.78,2853.58,25509.23
08/08/18,7888.33,2857.7,25583.75
08/07/18,7883.66,2858.45,25628.91
08/06/18,7859.68,2850.4,25502.18
08/03/18,7812.01,2840.35,25462.58
08/02/18,7802.69,2827.22,25326.16
08/01/18,7707.29,2813.36,25333.82
07/31/18,7671.79,2816.29,25415.19
07/30/18,7630,2802.6,25306.83
07/27/18,7737.42,2818.82,25451.06
07/26/18,7852.18,2837.44,25527.07
07/25/18,7932.24,2846.07,25414.1
07/24/18,7840.77,2820.4,25241.94
07/23/18,7841.87,2806.98,25044.29
07/20/18,7820.2,2801.83,25058.12
07/19/18,7825.3,2804.49,25064.5
07/18/18,7854.44,2815.62,25199.29
07/17/18,7855.12,2809.55,25119.89
07/16/18,7805.72,2798.43,25064.36
07/13/18,7825.98,2801.31,25019.41
07/12/18,7823.92,2798.29,24924.89
07/11/18,7716.61,2774.02,24700.45
07/10/18,7759.2,2793.84,24919.66
07/09/18,7756.2,2784.17,24776.59
07/06/18,7688.39,2759.82,24456.48
07/05/18,7586.43,2736.61,24356.74
07/03/18,7502.67,2713.22,24174.82
07/02/18,7567.69,2726.71,24307.18
06/29/18,7510.3,2718.37,24271.41
06/28/18,7503.68,2716.31,24216.05
06/27/18,7445.08,2699.63,24117.59
06/26/18,7561.63,2723.06,24283.11
06/25/18,7532.01,2717.07,24252.8
06/22/18,7692.82,2754.88,24580.89
06/21/18,7712.95,2749.76,24461.7
06/20/18,7781.51,2767.32,24657.8
06/19/18,7725.59,2762.59,24700.21
06/18/18,7747.03,2773.75,24987.47
06/15/18,7746.38,2779.66,25090.48
06/14/18,7761.04,2782.49,25175.31
06/13/18,7695.7,2775.63,25201.2
06/12/18,7703.79,2786.85,25320.73
06/11/18,7659.93,2782,25322.31
06/08/18,7645.51,2779.03,25316.53
06/07/18,7635.07,2770.37,25241.41
06/06/18,7689.24,2772.35,25146.39
06/05/18,7637.86,2748.8,24799.98
06/04/18,7606.46,2746.87,24813.69
06/01/18,7554.33,2734.62,24635.21
05/31/18,7442.12,2705.27,24415.84
05/30/18,7462.45,2724.01,24667.78
05/29/18,7396.59,2689.86,24361.45
05/25/18,7433.85,2721.33,24753.09
05/24/18,7424.43,2727.76,24811.76
05/23/18,7425.96,2733.29,24886.81
05/22/18,7378.46,2724.44,24834.41
05/21/18,7394.04,2733.01,25013.29
05/18/18,7354.34,2712.97,24715.09
05/17/18,7382.47,2720.13,24713.98
05/16/18,7398.3,2722.46,24768.93
05/15/18,7351.63,2711.45,24706.41
05/14/18,7411.32,2730.13,24899.41
05/11/18,7402.88,2727.72,24831.17
05/10/18,7404.97,2723.07,24739.53
05/09/18,7339.91,2697.79,24542.54
05/08/18,7266.9,2671.92,24360.21
05/07/18,7265.21,2672.63,24357.32
05/04/18,7209.62,2663.42,24262.51
05/03/18,7088.15,2629.73,23930.15
05/02/18,7100.9,2635.67,23924.98
05/01/18,7130.7,2654.8,24099.05
04/30/18,7066.27,2648.05,24163.15
04/27/18,7119.8,2669.91,24311.19
04/26/18,7118.68,2666.94,24322.34
04/25/18,7003.74,2639.4,24083.83
04/24/18,7007.35,2634.56,24024.13
04/23/18,7128.6,2670.29,24448.69
04/20/18,7146.13,2670.14,24462.94
04/19/18,7238.06,2693.13,24664.89
04/18/18,7295.24,2708.64,24748.07
04/17/18,7281.1,2706.39,24786.63
04/16/18,7156.28,2677.84,24573.04
04/13/18,7106.65,2656.3,24360.14
04/12/18,7140.25,2663.99,24483.05
04/11/18,7069.03,2642.19,24189.45
04/10/18,7094.3,2656.87,24408
04/09/18,6950.34,2613.16,23979.1
04/06/18,6915.11,2604.47,23932.76
04/05/18,7076.55,2662.84,24505.22
04/04/18,7042.11,2644.69,24264.3
04/03/18,6941.28,2614.45,24033.36
04/02/18,6870.12,2581.88,23644.19
03/29/18,7063.44,2640.87,24103.11
03/28/18,6949.23,2605,23848.42
03/27/18,7008.81,2612.62,23857.71
03/26/18,7220.54,2658.55,24202.6
03/23/18,6992.67,2588.26,23533.2
03/22/18,7166.68,2643.69,23957.89
03/21/18,7345.29,2711.93,24682.31
03/20/18,7364.3,2716.94,24727.27
03/19/18,7344.24,2712.92,24610.91
03/16/18,7481.99,2752.01,24946.51
03/15/18,7481.74,2747.33,24873.66
03/14/18,7496.81,2749.48,24758.12
03/13/18,7511.01,2765.31,25007.03
03/12/18,7588.32,2783.02,25178.61
03/09/18,7560.81,2786.57,25335.74
03/08/18,7427.95,2738.97,24895.21
03/07/18,7396.65,2726.8,24801.36
03/06/18,7372.01,2728.12,24884.12
03/05/18,7330.7,2720.94,24874.76
03/02/18,7257.87,2691.25,24538.06
03/01/18,7180.56,2677.67,24608.98
02/28/18,7273.01,2713.83,25029.2
02/27/18,7330.35,2744.28,25410.03
02/26/18,7421.46,2779.6,25709.27
02/23/18,7337.39,2747.3,25309.99
02/22/18,7210.09,2703.96,24962.48
02/21/18,7218.23,2701.33,24797.78
02/20/18,7234.31,2716.26,24964.75
02/16/18,7239.47,2732.22,25219.38
02/15/18,7256.43,2731.2,25200.37
02/14/18,7143.62,2698.63,24893.49
02/13/18,7013.51,2662.94,24640.45
02/12/18,6981.96,2656,24601.27
02/09/18,6874.49,2619.55,24190.9
02/08/18,6777.16,2581,23860.46
02/07/18,7051.98,2681.66,24893.35
02/06/18,7115.88,2695.14,24912.77
02/05/18,6967.53,2648.94,24345.75
02/02/18,7240.95,2762.13,25520.96
02/01/18,7385.86,2821.98,26186.71
01/31/18,7411.48,2823.81,26149.39
01/30/18,7402.48,2822.43,26076.89
01/29/18,7466.51,2853.53,26439.48
01/26/18,7505.77,2872.87,26616.71
01/25/18,7411.16,2839.25,26392.79
01/24/18,7415.06,2837.54,26252.12
01/23/18,7460.29,2839.13,26210.81
01/22/18,7408.03,2832.97,26214.6
01/19/18,7336.38,2810.3,26071.72
01/18/18,7296.05,2798.03,26017.81
01/17/18,7298.28,2802.56,26115.65
01/16/18,7223.69,2776.42,25792.86
01/12/18,7261.06,2786.24,25803.19
01/11/18,7211.78,2767.56,25574.73
01/10/18,7153.57,2748.23,25369.13
01/09/18,7163.58,2751.29,25385.8
01/08/18,7157.39,2747.71,25283
01/05/18,7136.56,2743.15,25295.87
01/04/18,7077.91,2723.99,25075.13
01/03/18,7065.53,2713.06,24922.68
01/02/18,7006.9,2695.81,24824.01
12/29/17,6903.39,2673.61,24719.22
12/28/17,6950.16,2687.54,24837.51
12/27/17,6939.34,2682.62,24774.3
12/26/17,6936.25,2680.5,24746.21
12/22/17,6959.96,2683.34,24754.06
12/21/17,6965.36,2684.57,24782.29
12/20/17,6960.96,2679.25,24726.65
12/19/17,6963.85,2681.47,24754.75
12/18/17,6994.76,2690.16,24792.2
12/15/17,6936.58,2675.81,24651.74
12/14/17,6856.53,2652.01,24508.66
12/13/17,6875.8,2662.85,24585.43
12/12/17,6862.32,2664.11,24504.8
12/11/17,6875.08,2659.99,24386.03
12/08/17,6840.08,2651.5,24329.16
12/07/17,6812.84,2636.98,24211.48
12/06/17,6776.38,2629.27,24140.91
12/05/17,6762.21,2629.57,24180.64
12/04/17,6775.37,2639.44,24290.05
12/01/17,6847.59,2642.22,24231.59
11/30/17,6873.97,2647.58,24272.35
11/29/17,6824.39,2626.07,23940.68
11/28/17,6912.36,2627.04,23836.71
11/27/17,6878.52,2601.42,23580.78
11/24/17,6889.16,2602.42,23557.99
11/22/17,6867.36,2597.08,23526.18
11/21/17,6862.48,2599.03,23590.83
11/20/17,6790.71,2582.14,23430.33
11/17/17,6782.79,2578.85,23358.24
11/16/17,6793.29,2585.64,23458.36
11/15/17,6706.21,2564.62,23271.28
11/14/17,6737.87,2578.87,23409.47
11/13/17,6757.6,2584.84,23439.7
11/10/17,6750.94,2582.3,23422.21
11/09/17,6750.05,2584.62,23461.94
11/08/17,6789.12,2594.38,23563.36
11/07/17,6767.78,2590.64,23557.23
11/06/17,6786.44,2591.13,23548.42
11/03/17,6764.44,2587.84,23539.19
11/02/17,6714.94,2579.85,23516.26
11/01/17,6716.53,2579.36,23435.01
10/31/17,6727.67,2575.26,23377.24
10/30/17,6698.96,2572.83,23348.74
10/27/17,6701.26,2581.07,23434.19
10/26/17,6556.77,2560.4,23400.86
10/25/17,6563.89,2557.15,23329.46
10/24/17,6598.43,2569.13,23441.76
10/23/17,6586.83,2564.98,23273.96
10/20/17,6629.05,2575.21,23328.63
10/19/17,6605.07,2562.1,23163.04
10/18/17,6624.22,2561.26,23157.6
10/17/17,6623.66,2559.36,22997.44
10/16/17,6624,2557.64,22956.96
10/13/17,6605.8,2553.17,22871.72
10/12/17,6591.51,2550.93,22841.01
10/11/17,6603.55,2555.24,22872.89
10/10/17,6587.25,2550.64,22830.68
10/09/17,6579.73,2544.73,22761.07
10/06/17,6590.18,2549.33,22773.67
10/05/17,6585.36,2552.07,22775.39
10/04/17,6534.63,2537.74,22661.64
10/03/17,6531.71,2534.58,22641.67
10/02/17,6516.72,2529.12,22557.6
09/29/17,6495.96,2519.36,22405.09
09/28/17,6453.45,2510.06,22381.2
09/27/17,6453.26,2507.04,22340.71
09/26/17,6380.16,2496.84,22284.32
09/25/17,6370.59,2496.66,22296.09
09/22/17,6426.92,2502.22,22349.59
09/21/17,6422.69,2500.6,22359.23
09/20/17,6456.04,2508.24,22412.59
09/19/17,6461.32,2506.65,22370.8
09/18/17,6454.64,2503.87,22331.35
09/15/17,6448.47,2500.23,22268.34
09/14/17,6429.08,2495.62,22203.48
09/13/17,6460.19,2498.37,22158.18
09/12/17,6454.28,2496.48,22118.86
09/11/17,6432.26,2488.11,22057.37
09/08/17,6360.19,2461.43,21797.79
09/07/17,6397.87,2465.1,21784.78
09/06/17,6393.31,2465.54,21807.64
09/05/17,6375.57,2457.85,21753.31
09/01/17,6435.33,2476.55,21987.56
08/31/17,6428.66,2471.65,21948.1
08/30/17,6368.31,2457.59,21892.43
08/29/17,6301.89,2446.3,21865.37
08/28/17,6283.02,2444.24,21808.4
08/25/17,6265.64,2443.05,21813.67
08/24/17,6271.33,2438.97,21783.4
08/23/17,6278.41,2444.04,21812.09
08/22/17,6297.48,2452.51,21899.89
08/21/17,6213.13,2428.37,21703.75
08/18/17,6216.53,2425.55,21674.51
08/17/17,6221.91,2430.01,21750.73
08/16/17,6345.11,2468.11,22024.87
08/15/17,6333.01,2464.61,21998.99
08/14/17,6340.23,2465.84,21993.71
08/11/17,6256.56,2441.32,21858.32
08/10/17,6216.87,2438.21,21844.01
08/09/17,6352.33,2474.02,22048.7
08/08/17,6370.46,2474.92,22085.34
08/07/17,6383.77,2480.91,22118.42
08/04/17,6351.56,2476.83,22092.81
08/03/17,6340.34,2472.16,22026.1
08/02/17,6362.65,2477.57,22016.24
08/01/17,6362.94,2476.35,21963.92
07/31/17,6348.12,2470.3,21891.12
07/28/17,6374.68,2472.1,21830.31
07/27/17,6382.19,2475.42,21796.55
07/26/17,6422.75,2477.83,21711.01
07/25/17,6412.17,2477.13,21613.43
07/24/17,6410.81,2469.91,21513.17
07/21/17,6387.75,2472.54,21580.07
07/20/17,6390,2473.45,21611.78
07/19/17,6385.04,2473.83,21640.75
07/18/17,6344.31,2460.61,21574.73
07/17/17,6314.43,2459.14,21629.72
07/14/17,6312.47,2459.27,21637.74
07/13/17,6274.44,2447.83,21553.09
07/12/17,6261.17,2443.25,21532.14
07/11/17,6193.3,2425.53,21409.07
07/10/17,6176.39,2427.43,21408.52
07/07/17,6153.08,2425.18,21414.34
07/06/17,6089.46,2409.75,21320.04
07/05/17,6150.86,2432.54,21478.17
07/03/17,6110.06,2429.01,21479.27
06/30/17,6140.42,2423.41,21349.63
06/29/17,6144.35,2419.7,21287.03
06/28/17,6234.41,2440.69,21454.61
06/27/17,6146.62,2419.38,21310.66
06/26/17,6247.15,2439.07,21409.55
06/23/17,6265.25,2438.3,21394.76
06/22/17,6236.69,2434.5,21397.29
06/21/17,6233.95,2435.61,21410.03
06/20/17,6188.03,2437.03,21467.14
06/19/17,6239.01,2453.46,21528.99
06/16/17,6151.76,2433.15,21384.28
06/15/17,6165.5,2432.46,21359.9
06/14/17,6194.89,2437.92,21374.56
06/13/17,6220.37,2440.35,21328.47
06/12/17,6175.46,2429.39,21235.67
06/09/17,6207.92,2431.77,21271.97
06/08/17,6321.76,2433.79,21182.53
06/07/17,6297.38,2433.14,21173.69
06/06/17,6275.06,2429.33,21136.23
06/05/17,6295.68,2436.1,21184.04
06/02/17,6305.8,2439.07,21206.29
06/01/17,6246.83,2430.06,21144.18
05/31/17,6198.52,2411.8,21008.65
05/30/17,6203.19,2412.91,21029.47
05/26/17,6210.19,2415.82,21080.28
05/25/17,6205.26,2415.07,21082.95
05/24/17,6163.02,2404.39,21012.42
05/23/17,6138.71,2398.42,20937.91
05/22/17,6133.62,2394.02,20894.83
05/19/17,6083.7,2381.73,20804.84
05/18/17,6055.13,2365.72,20663.02
05/17/17,6011.24,2357.03,20606.93
05/16/17,6169.87,2400.67,20979.75
05/15/17,6149.67,2402.32,20981.94
05/12/17,6121.23,2390.9,20896.61
05/11/17,6115.96,2394.44,20919.42
05/10/17,6129.14,2399.63,20943.11
05/09/17,6120.59,2396.92,20975.78
05/08/17,6102.66,2399.38,21012.28
05/05/17,6100.76,2399.29,21006.94
05/04/17,6075.34,2389.52,20951.47
05/03/17,6072.55,2388.13,20957.9
05/02/17,6095.37,2391.17,20949.89
05/01/17,6091.6,2388.33,20913.46
04/28/17,6047.61,2384.2,20940.51
04/27/17,6048.94,2388.77,20981.33
04/26/17,6025.23,2387.45,20975.09
04/25/17,6025.49,2388.61,20996.12
04/24/17,5983.82,2374.15,20763.89
04/21/17,5910.52,2348.69,20547.76
04/20/17,5916.78,2355.84,20578.71
04/19/17,5863.03,2338.17,20404.49
04/18/17,5849.47,2342.19,20523.28
04/17/17,5856.79,2349.01,20636.92
04/13/17,5805.15,2328.95,20453.25
04/12/17,5836.16,2344.93,20591.86
04/11/17,5866.77,2353.78,20651.3
04/10/17,5880.93,2357.16,20658.02
04/07/17,5877.81,2355.54,20656.1
04/06/17,5878.95,2357.49,20662.95
04/05/17,5864.48,2352.95,20648.15
04/04/17,5898.61,2360.16,20689.24
04/03/17,5894.68,2358.84,20650.21
03/31/17,5911.74,2362.72,20663.22
03/30/17,5914.34,2368.06,20728.49
03/29/17,5897.55,2361.13,20659.32
03/28/17,5875.14,2358.57,20701.5
03/27/17,5840.37,2341.59,20550.98
03/24/17,5828.74,2343.98,20596.72
03/23/17,5817.69,2345.96,20656.58
03/22/17,5821.64,2348.45,20661.3
03/21/17,5793.83,2344.02,20668.01
03/20/17,5901.53,2373.47,20905.86
03/17/17,5901,2378.25,20914.62
03/16/17,5900.76,2381.38,20934.55
03/15/17,5900.05,2385.26,20950.1
03/14/17,5856.82,2365.45,20837.37
03/13/17,5875.78,2373.47,20881.48
03/10/17,5861.73,2372.6,20902.98
03/09/17,5838.81,2364.87,20858.19
03/08/17,5837.55,2362.98,20855.73
03/07/17,5833.93,2368.39,20924.76
03/06/17,5849.17,2375.31,20954.34
03/03/17,5870.75,2383.12,21005.71
03/02/17,5861.22,2381.92,21002.97
03/01/17,5904.03,2395.96,21115.55
02/28/17,5825.44,2363.64,20812.24
02/27/17,5861.9,2369.75,20837.44
02/24/17,5845.31,2367.34,20821.76
02/23/17,5835.51,2363.81,20810.32
02/22/17,5860.63,2362.82,20775.6
02/21/17,5865.95,2365.38,20743
02/17/17,5838.58,2351.16,20624.05
02/16/17,5814.9,2347.22,20619.77
02/15/17,5819.44,2349.25,20611.86
02/14/17,5782.57,2337.58,20504.41
02/13/17,5763.96,2328.25,20412.16
02/10/17,5734.13,2316.1,20269.37
02/09/17,5715.18,2307.87,20172.4
02/08/17,5682.45,2294.67,20054.34
02/07/17,5674.22,2293.08,20090.29
02/06/17,5663.55,2292.56,20052.42
02/03/17,5666.77,2297.42,20071.46
02/02/17,5636.2,2280.85,19884.91
02/01/17,5642.65,2279.55,19890.94
01/31/17,5614.79,2278.87,19864.09
01/30/17,5613.71,2280.9,19971.13
01/27/17,5660.78,2294.69,20093.78
01/26/17,5655.18,2296.68,20100.91
01/25/17,5656.34,2298.37,20068.51
01/24/17,5600.96,2280.07,19912.71
01/23/17,5552.94,2265.2,19799.85
01/20/17,5555.33,2271.31,19827.25
01/19/17,5540.08,2263.69,19732.4
01/18/17,5555.65,2271.89,19804.72
01/17/17,5538.73,2267.89,19826.77
